As-5-2-1  Helmholtz
As-5-3-1  Helmholtz
As-5-3-2  Helmholtz
As-5-4-1  Helmholtz
Y-4-1  Helmholtz
Y-4-4  Helmholtz
Y-4-2  Helmholtz
Y-4-3  Helmholtz
Hs-7-1  Helmholtz
Hs-7-2  Helmholtz
Hs-7-3  Helmholtz
Hs-7-4  Helmholtz
As-7-1-2  Helmholtz
As-7-1-1  Helmholtz
As-7-2-1  Helmholtz
As-7-2-2  Helmholtz
As-7-4-1  Helmholtz
As-7-3-1  Helmholtz
As-7-3-2  Helmholtz
Y-16-1  Helmholtz
Y-16-2  Helmholtz
Y-16-3  Helmholtz
Y-16-4  Helmholtz
Hs-15-1  Helmholtz
Hs-15-4  Helmholtz
Hs-15-3  Helmholtz
Hs-15-2  Helmholtz
As-15-1-2  Helmholtz
As-15-1-1  Helmholtz
As-15-2-1  Helmholtz
As-15-2-2  Helmholtz
As-15-4-2  Helmholtz
As-15-4-1  Helmholtz
As-15-3-1  Helmholtz
Y-17-1  Helmholtz
Y-17-4  Helmholtz
Y-17-3  Helmholtz
Y-17-2  Helmholtz
Hn-20-1  Helmholtz
Hn-20-2  Helmholtz
Hn-20-3  Helmholtz
Hn-20-4  Helmholtz
Hn-20-4  Helmholtz Double measurement
An-20-1-2  Helmholtz
An-20-1-1  Helmholtz
An-20-2-1  Helmholtz
An-20-3-2  Helmholtz
An-20-3-1  Helmholtz
An-20-4-1  Helmholtz
An-20-4-2  Helmholtz
Y-12-1  Helmholtz
Y-12-2  Helmholtz
Y-12-3  Helmholtz
Y-12-4  Helmholtz
Hs-4-1  Helmholtz
Hs-4-4  Helmholtz
Hs-4-3  Helmholtz
Hs-4-2  Helmholtz
As-4-3-1  Helmholtz
As-4-3-2  Helmholtz
As-4-4-1  Helmholtz
As-4-4-2  Helmholtz
As-4-2-2  Helmholtz
As-4-2-1  Helmholtz
As-4-1-1  Helmholtz
Y-22-1  Helmholtz
Y-22-2  Helmholtz
Y-22-3  Helmholtz
Y-22-4  Helmholtz
Hn-15-1  Helmholtz
Hn-15-2  Helmholtz
Hn-15-3  Helmholtz
Hn-15-4  Helmholtz
An-15-1-1  Helmholtz
An-15-1-2  Helmholtz
An-15-2-1  Helmholtz
An-15-2-2  Helmholtz
An-15-4-1  Helmholtz
An-15-3-2  Helmholtz
An-15-3-1  Helmholtz
